31,27,29,28,41,42,25,36,35,40,26,30,32,37,38,21,54,2,3,48,55,39,53,50,20,15,45,18,12,5,6,49,52,46,47,13,11,0,44,43,17,8,7,61,34,14,51,10,9,62,56,58,57,60,59,23,22,31,27,29,28,41,42,25,36,35,40,26,30,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31,27,29,28,41,42,25,36,35,40,26,30,32,12,52,45,37,46,47,13,8,7,61,17,2,3,19,10,9,14,43,0,24,5,6,4,31,27,29,28,41,42,25,36,35,26,40,30,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31,27,29,28,41,42,25,36,35,40,26,30,32,54,2,3,45,8,7,33,14,48,55,39,53,50,20,12,17,62,56,58,57,60,59,5,6,21,46,47,13,18,43,37,31,27,29,28,41,42,25,36,35,40,26,30,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31,27,29,28,41,42,25,36,35,40,26,30,32,14,2,3,13,43,46,47,45,12,17,8,7,37,5,6,31,27,29,28,41,42,25,36,35,40,26,30,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31,27,29,32,30,41,42,36,35,26,28,25,40,37,17,2,3,21,15,38,8,7,51,33,18,45,14,5,6,47,46,43,34,12,13,9,10,44,32,31,27,29,41,28,42,25,35,36,40,26,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31,27,29,28,41,42,25,36,35,40,26,30,32,11,8,7,33,54,18,13,44,14,46,47,43,17,10,9,1,52,62,56,58,57,60,59,51,2,3,37,16,45,61,5,6,12,31,27,29,28,41,42,25,36,35,40,26,30,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31,27,29,28,41,42,25,36,35,40,26,30,32,2,3,15,43,61,51,1,24,10,9,44,62,56,58,57,60,59,4,46,47,11,49,52,54,23,22,33,16,0,48,55,39,53,50,20,14,18,37,19,7,8,6,21,34,17,38,31,27,29,28,41,42,25,36,35,40,26,30,32,-1,-1,-1,-1,-1,-1,-1,-1
31,27,29,28,41,42,25,36,35,40,26,30,32,31,27,29,28,41,42,25,36,35,40,26,30,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31,27,29,28,41,42,25,36,35,40,26,30,32,24,4,52,19,31,32,30,26,40,35,36,25,42,41,28,29,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32,30,26,40,35,36,25,42,41,28,29,27,31,17,1,12,33,43,38,44,3,2,14,46,47,37,8,7,51,16,5,6,52,45,13,31,27,29,28,41,42,25,35,40,26,30,32,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
